TAZ_REG,TAZ_OLD05,TAZ_MPO,COUNTY,CENSUSTAZ,TAZ_BF,FIX,AREA,F_NETAREA,CBD,HM_ROOMS
3188,0,288,3,1208600000288,3088,0,3058490.00000000000,0.67000,0,0
3189,0,289,3,1208600000289,3089,0,4745910.00000000000,0.67020,0,0
2929,0,29,3,1208600000029,2829,0,3609530.00000000000,0.70500,0,0
3190,0,290,3,1208600000290,3090,0,6503490.00000000000,0.77280,0,0
3191,0,291,3,1208600000291,3091,0,6634290.00000000000,0.62240,0,0
3192,0,292,3,1208600000292,3092,0,7098480.00000000000,0.80930,0,0
3193,0,293,3,1208600000293,3093,0,6934890.00000000000,0.61270,0,0
3194,0,294,3,1208600000294,3094,0,6483390.00000000000,0.66600,0,0
3195,0,295,3,1208600000295,3095,0,3547610.00000000000,0.79870,0,0
3196,0,296,3,1208600000296,3096,0,3425440.00000000000,0.79540,0,0
3197,0,297,3,1208600000297,3097,0,2859270.00000000000,0.76470,0,0
3198,0,298,3,1208600000298,3098,0,2938170.00000000000,0.89350,0,0
3199,0,299,3,1208600000299,3099,0,7126190.00000000000,0.68320,0,0
2903,0,3,3,1208600000003,2803,0,15216800.00000000000,0.94360,0,0
2930,0,30,3,1208600000030,2830,0,8879680.00000000000,0.79810,0,0
3200,0,300,3,1208600000300,3100,0,7111400.00000000000,0.71060,0,0
3201,0,301,3,1208600000301,3101,0,6577430.00000000000,0.71100,0,0
3202,0,302,3,1208600000302,3102,0,6882760.00000000000,0.63600,0,0
3203,0,303,3,1208600000303,3103,0,6804550.00000000000,0.61210,0,0
3204,0,304,3,1208600000304,3104,0,6799930.00000000000,0.70890,0,0
3205,0,305,3,1208600000305,3105,0,14070600.00000000000,0.61740,0,0
3206,0,306,3,1208600000306,3106,0,2243090.00000000000,0.69680,0,0
3207,0,307,3,1208600000307,3107,0,14088400.00000000000,0.60810,0,0
3208,0,308,3,1208600000308,3108,0,13197700.00000000000,0.76740,0,0
3209,0,309,3,1208600000309,3109,0,6948840.00000000000,0.69060,0,0
2931,0,31,3,1208600000031,2831,0,5019890.00000000000,0.75480,0,0
3210,0,310,3,1208600000310,3110,0,7044230.00000000000,0.71910,0,0
3211,0,311,3,1208600000311,3111,0,7067890.00000000000,0.71740,0,0
3212,0,312,3,1208600000312,3112,0,7007380.00000000000,0.74480,0,0
3213,0,313,3,1208600000313,3113,0,2842630.00000000000,0.69680,0,0
3214,0,314,3,1208600000314,3114,0,4214510.00000000000,0.73690,0,0
3215,0,315,3,1208600000315,3115,0,18521200.00000000000,0.79430,0,0
3216,0,316,3,1208600000316,3116,0,13320400.00000000000,0.69870,0,0
3217,0,317,3,1208600000317,3117,0,9534750.00000000000,0.77070,0,0
3218,0,318,3,1208600000318,3118,0,6040520.00000000000,0.78060,0,0
3219,0,319,3,1208600000319,3119,0,7699660.00000000000,0.63260,0,0
2932,0,32,3,1208600000032,2832,0,4548110.00000000000,0.87400,0,0
3220,0,320,3,1208600000320,3120,0,7618510.00000000000,0.61010,0,0
3221,0,321,3,1208600000321,3121,0,6854310.00000000000,0.51930,0,0
3222,0,322,3,1208600000322,3122,0,6862560.00000000000,0.77310,0,110
3223,0,323,3,1208600000323,3123,0,8688160.00000000000,0.76520,0,199
3224,0,324,3,1208600000324,3124,0,8049570.00000000000,0.49150,0,0
3225,0,325,3,1208600000325,3125,0,8884280.00000000000,0.69580,0,13
3226,0,326,3,1208600000326,3126,0,3840840.00000000000,0.70970,0,321
3227,0,327,3,1208600000327,3127,0,7006350.00000000000,0.74000,0,0
3228,0,328,3,1208600000328,3128,0,4502570.00000000000,0.71650,0,0
3229,0,329,3,1208600000329,3129,0,6969860.00000000000,0.68210,0,14
2933,0,33,3,1208600000033,2833,0,8307280.00000000000,0.75530,0,0
3230,0,330,3,1208600000330,3130,0,6960630.00000000000,0.78900,0,0
3231,0,331,3,1208600000331,3131,0,3924520.00000000000,0.71950,0,0
3232,0,332,3,1208600000332,3132,0,3952630.00000000000,0.69450,0,0
3233,0,333,3,1208600000333,3133,0,3949340.00000000000,0.60170,0,0
3234,0,334,3,1208600000334,3134,0,7077210.00000000000,0.68870,0,0
3235,0,335,3,1208600000335,3135,0,3616280.00000000000,0.74110,0,0
3236,0,336,3,1208600000336,3136,0,6979940.00000000000,0.76070,0,0
3237,0,337,3,1208600000337,3137,0,6967400.00000000000,0.59150,0,0
3238,0,338,3,1208600000338,3138,0,3488040.00000000000,0.74720,0,0
3239,0,339,3,1208600000339,3139,0,3340610.00000000000,0.68210,0,14
2934,0,34,3,1208600000034,2834,0,5836650.00000000000,0.74790,0,0
3240,0,340,3,1208600000340,3140,0,3439670.00000000000,0.72050,0,45
3241,0,341,3,1208600000341,3141,0,10048600.00000000000,0.68350,0,0
3242,0,342,3,1208600000342,3142,0,6943670.00000000000,0.74690,0,31
3243,0,343,3,1208600000343,3143,0,4013590.00000000000,0.69840,0,46
3244,0,344,3,1208600000344,3144,0,5210840.00000000000,0.66450,0,76
3245,0,345,3,1208600000345,3145,0,5219380.00000000000,0.73530,0,0
3246,0,346,3,1208600000346,3146,0,11742700.00000000000,0.68070,0,62
3247,0,347,3,1208600000347,3147,0,7093070.00000000000,0.66770,0,0
3248,0,348,3,1208600000348,3148,0,5221870.00000000000,0.74970,0,0
3249,0,349,3,1208600000349,3149,0,3010090.00000000000,0.74970,0,0
2935,0,35,3,1208600000035,2835,0,11439000.00000000000,0.75800,0,0
3250,0,350,3,1208600000350,3150,0,6987850.00000000000,0.73890,0,13
3251,0,351,3,1208600000351,3151,0,4083200.00000000000,0.73890,0,13
3252,0,352,3,1208600000352,3152,0,8655750.00000000000,0.73870,0,10
3253,0,353,3,1208600000353,3153,0,5023860.00000000000,0.73870,0,10
3254,0,354,3,1208600000354,3154,0,6486820.00000000000,0.74580,0,0
3255,0,355,3,1208600000355,3155,0,9258680.00000000000,0.79430,0,0
3256,0,356,3,1208600000356,3156,0,2935710.00000000000,0.74780,0,9
3257,0,357,3,1208600000357,3157,0,8235250.00000000000,0.73260,0,0
3258,0,358,3,1208600000358,3158,0,4084800.00000000000,0.74360,0,0
3259,0,359,3,1208600000359,3159,0,9739900.00000000000,0.76580,0,0
2936,0,36,3,1208600000036,2836,0,5528770.00000000000,0.91600,0,0
3260,0,360,3,1208600000360,3160,0,12010000.00000000000,0.74060,0,8
3261,0,361,3,1208600000361,3161,0,5160500.00000000000,0.58380,0,0
3262,0,362,3,1208600000362,3162,0,6822270.00000000000,0.79360,0,0
3263,0,363,3,1208600000363,3163,0,7901230.00000000000,0.75530,0,0
3264,0,364,3,1208600000364,3164,0,7609920.00000000000,0.73680,0,0
3265,0,365,3,1208600000365,3165,0,5359960.00000000000,0.76070,0,0
3266,0,366,3,1208600000366,3166,0,4484250.00000000000,0.87710,0,0
3267,0,367,3,1208600000367,3167,0,6228860.00000000000,0.89270,0,0
3268,0,368,3,1208600000368,3168,0,13588900.00000000000,0.74990,0,0
3269,0,369,3,1208600000369,3169,0,2333890.00000000000,0.64740,0,0
2937,0,37,3,1208600000037,2837,0,5901750.00000000000,0.70430,0,0
3270,0,370,3,1208600000370,3170,0,12157600.00000000000,0.70940,0,0
3271,0,371,3,1208600000371,3171,0,4058000.00000000000,0.75420,0,0
3272,0,372,3,1208600000372,3172,0,5432420.00000000000,0.75290,0,0
3273,0,373,3,1208600000373,3173,0,1091210.00000000000,0.77090,0,0
3274,0,374,3,1208600000374,3174,0,2089660.00000000000,0.80010,0,0
3275,0,375,3,1208600000375,3175,0,14306900.00000000000,0.70280,0,17
3276,0,376,3,1208600000376,3176,0,7235130.00000000000,0.69660,0,0
3277,0,377,3,1208600000377,3177,0,7352300.00000000000,0.81420,0,0
3278,0,378,3,1208600000378,3178,0,14247700.00000000000,0.70370,0,0
3279,0,379,3,1208600000379,3179,0,1252810.00000000000,0.58180,0,0
2938,0,38,3,1208600000038,2838,0,5886180.00000000000,0.69350,0,0
3280,0,380,3,1208600000380,3180,0,9443850.00000000000,0.67850,0,0
3281,0,381,3,1208600000381,3181,0,14092700.00000000000,0.72920,0,0
3282,0,382,3,1208600000382,3182,0,16431300.00000000000,0.82900,0,44
3283,0,383,3,1208600000383,3183,0,10029300.00000000000,0.81210,0,0
3284,0,384,3,1208600000384,3184,0,11559000.00000000000,0.77800,0,29
3285,0,385,3,1208600000385,3185,0,7589600.00000000000,0.74260,0,7
3286,0,386,3,1208600000386,3186,0,6614010.00000000000,0.74260,0,7
3287,0,387,3,1208600000387,3187,0,11806800.00000000000,0.75550,0,109
3288,0,388,3,1208600000388,3188,0,1797070.00000000000,0.57980,0,51
3289,0,389,3,1208600000389,3189,0,8270100.00000000000,0.57980,0,51
2939,0,39,3,1208600000039,2839,0,5711470.00000000000,0.67120,0,0
3290,0,390,3,1208600000390,3190,0,9353200.00000000000,0.71430,0,0
3291,0,391,3,1208600000391,3191,0,2090010.00000000000,0.47850,0,0
3292,0,392,3,1208600000392,3192,0,4120110.00000000000,0.69980,0,0
3293,0,393,3,1208600000393,3193,0,7656620.00000000000,0.66970,0,0
3294,0,394,3,1208600000394,3194,0,733795.00000000000,0.63520,0,0
3295,0,395,3,1208600000395,3195,0,9473560.00000000000,0.67300,0,0
3296,0,396,3,1208600000396,3196,0,6493540.00000000000,0.69980,0,0
3297,0,397,3,1208600000397,3197,0,8698720.00000000000,0.69030,0,0
3298,0,398,3,1208600000398,3198,0,764872.00000000000,0.56380,0,0
3299,0,399,3,1208600000399,3199,0,1074790.00000000000,0.66040,0,0
2904,0,4,3,1208600000004,2804,0,76528800.00000000000,0.92420,0,0
2940,0,40,3,1208600000040,2840,0,8108490.00000000000,0.75700,0,0
3300,0,400,3,1208600000400,3200,0,1207810.00000000000,0.63760,0,0
3301,0,401,3,1208600000401,3201,0,4267530.00000000000,0.56170,0,0
3302,0,402,3,1208600000402,3202,0,3603880.00000000000,0.63630,0,0
3303,0,403,3,1208600000403,3203,0,7706760.00000000000,0.65760,0,0
3304,0,404,3,1208600000404,3204,0,3544800.00000000000,0.70990,0,0
3305,0,405,3,1208600000405,3205,0,6830760.00000000000,0.69650,0,249
3306,0,406,3,1208600000406,3206,0,7245170.00000000000,0.74750,0,12
3307,0,407,3,1208600000407,3207,0,5551580.00000000000,0.65390,0,0
3308,0,408,3,1208600000408,3208,0,2375150.00000000000,0.64330,0,0
3309,0,409,3,1208600000409,3209,0,14131200.00000000000,0.73210,0,0
2941,0,41,3,1208600000041,2841,0,8480050.00000000000,0.64310,0,0
3310,0,410,3,1208600000410,3210,0,5134300.00000000000,0.70620,0,0
3311,0,411,3,1208600000411,3211,0,1303650.00000000000,0.60760,0,0
3312,0,412,3,1208600000412,3212,0,5807960.00000000000,0.76880,0,0
3313,0,413,3,1208600000413,3213,0,8246980.00000000000,0.61430,0,0
3314,0,414,3,1208600000414,3214,0,1223790.00000000000,0.64870,0,94
3315,0,415,3,1208600000415,3215,0,7840360.00000000000,0.71250,0,0
3316,0,416,3,1208600000416,3216,0,10040800.00000000000,0.72540,0,0
3317,0,417,3,1208600000417,3217,0,10719700.00000000000,0.66390,0,0
3318,0,418,3,1208600000418,3218,0,7147540.00000000000,0.72990,0,0
3319,0,419,3,1208600000419,3219,0,7249870.00000000000,0.70230,0,0
2942,0,42,3,1208600000042,2842,0,7130360.00000000000,0.53590,0,0
3320,0,420,3,1208600000420,3220,0,5521020.00000000000,0.66440,0,0
3321,0,421,3,1208600000421,3221,0,5039680.00000000000,0.69500,0,0
3322,0,422,3,1208600000422,3222,0,4287750.00000000000,0.74620,0,0
3323,0,423,3,1208600000423,3223,0,4139580.00000000000,0.61580,0,0
3324,0,424,3,1208600000424,3224,0,2579490.00000000000,0.76610,0,0
3325,0,425,3,1208600000425,3225,0,3150460.00000000000,0.75220,0,0
3326,0,426,3,1208600000426,3226,0,5588090.00000000000,0.77660,0,0
3327,0,427,3,1208600000427,3227,0,8759700.00000000000,0.84060,0,0
3328,0,428,3,1208600000428,3228,0,4482720.00000000000,0.82750,0,0
3329,0,429,3,1208600000429,3229,0,2948230.00000000000,0.84320,0,0
2943,0,43,3,1208600000043,2843,0,7216040.00000000000,0.77610,0,0
3330,0,430,3,1208600000430,3230,0,7279310.00000000000,0.71850,0,36
3331,0,431,3,1208600000431,3231,0,9490230.00000000000,0.61130,0,0
3332,0,432,3,1208600000432,3232,0,8864640.00000000000,0.70610,0,0
3333,0,433,3,1208600000433,3233,0,7245510.00000000000,0.75080,0,0
3334,0,434,3,1208600000434,3234,0,7193490.00000000000,0.76230,0,0
3335,0,435,3,1208600000435,3235,0,2071730.00000000000,0.67500,0,0
3336,0,436,3,1208600000436,3236,0,6342730.00000000000,0.68770,0,0
3337,0,437,3,1208600000437,3237,0,6670940.00000000000,0.70610,0,0
3338,0,438,3,1208600000438,3238,0,1205310.00000000000,0.63720,0,0
3339,0,439,3,1208600000439,3239,0,7194250.00000000000,0.73960,0,0
2944,0,44,3,1208600000044,2844,0,7337670.00000000000,0.74280,0,0
3340,0,440,3,1208600000440,3240,0,7375410.00000000000,0.64210,0,0
3341,0,441,3,1208600000441,3241,0,7249220.00000000000,0.68020,0,0
3342,0,442,3,1208600000442,3242,0,3546430.00000000000,0.68790,0,0
3343,0,443,3,1208600000443,3243,0,3552470.00000000000,0.65760,0,0
3344,0,444,3,1208600000444,3244,0,3568440.00000000000,0.73520,0,0
3345,0,445,3,1208600000445,3245,0,3666340.00000000000,0.76890,0,0
3346,0,446,3,1208600000446,3246,0,8427730.00000000000,0.59360,0,0
3347,0,447,3,1208600000447,3247,0,9932270.00000000000,0.62850,0,0
3348,0,448,3,1208600000448,3248,0,3065510.00000000000,0.43310,0,0
3349,0,449,3,1208600000449,3249,0,2623140.00000000000,0.59280,0,0
2945,0,45,3,1208600000045,2845,0,8038940.00000000000,0.66660,0,0
3350,0,450,3,1208600000450,3250,0,2636350.00000000000,0.70780,0,0
3351,0,451,3,1208600000451,3251,0,2828600.00000000000,0.63380,0,0
3352,0,452,3,1208600000452,3252,0,4421850.00000000000,0.72660,0,0
3353,0,453,3,1208600000453,3253,0,7186950.00000000000,0.70790,0,0
3354,0,454,3,1208600000454,3254,0,7177300.00000000000,0.69720,0,0
3355,0,455,3,1208600000455,3255,0,4662660.00000000000,0.69720,0,0
3356,0,456,3,1208600000456,3256,0,7048310.00000000000,0.74300,0,0
3357,0,457,3,1208600000457,3257,0,7019710.00000000000,0.71430,0,0
3358,0,458,3,1208600000458,3258,0,7065500.00000000000,0.73860,0,0
3359,0,459,3,1208600000459,3259,0,8714660.00000000000,0.81130,0,0
2946,0,46,3,1208600000046,2846,0,5198530.00000000000,0.61860,0,0
3360,0,460,3,1208600000460,3260,0,5519070.00000000000,0.74160,0,0
3361,0,461,3,1208600000461,3261,0,10874100.00000000000,0.70970,0,74
3362,0,462,3,1208600000462,3262,0,8855830.00000000000,0.76800,0,0
3363,0,463,3,1208600000463,3263,0,3005940.00000000000,0.66050,0,0
3364,0,464,3,1208600000464,3264,0,9160960.00000000000,0.75360,0,0
3365,0,465,3,1208600000465,3265,0,5941800.00000000000,0.76320,0,0
3366,0,466,3,1208600000466,3266,0,3933710.00000000000,0.70720,0,0
3367,0,467,3,1208600000467,3267,0,7236800.00000000000,0.70720,0,0
3368,0,468,3,1208600000468,3268,0,3264870.00000000000,0.70410,0,0
3369,0,469,3,1208600000469,3269,0,7213530.00000000000,0.76300,0,0
2947,0,47,3,1208600000047,2847,0,12675700.00000000000,0.96740,0,0
3370,0,470,3,1208600000470,3270,0,5134600.00000000000,0.76300,0,0
3371,0,471,3,1208600000471,3271,0,7315660.00000000000,0.73210,0,0
3372,0,472,3,1208600000472,3272,0,3661510.00000000000,0.76780,0,0
3373,0,473,3,1208600000473,3273,0,3672140.00000000000,0.73970,0,0
3374,0,474,3,1208600000474,3274,0,3815190.00000000000,0.52370,0,0
3375,0,475,3,1208600000475,3275,0,7661580.00000000000,0.68560,0,0
3376,0,476,3,1208600000476,3276,0,3623220.00000000000,0.75610,0,0
3377,0,477,3,1208600000477,3277,0,3641910.00000000000,0.67060,0,0
3378,0,478,3,1208600000478,3278,0,7273520.00000000000,0.78170,0,0
3379,0,479,3,1208600000479,3279,0,3591200.00000000000,0.72780,0,0
2948,0,48,3,1208600000048,2848,0,13962500.00000000000,0.61860,0,0
3380,0,480,3,1208600000480,3280,0,3644120.00000000000,0.73520,0,0
3381,0,481,3,1208600000481,3281,0,3622270.00000000000,0.71450,0,0
3382,0,482,3,1208600000482,3282,0,3643950.00000000000,0.71660,0,0
3383,0,483,3,1208600000483,3283,0,1797890.00000000000,0.79450,0,0
3384,0,484,3,1208600000484,3284,0,1666190.00000000000,0.71740,0,0
3385,0,485,3,1208600000485,3285,0,1795050.00000000000,0.72070,0,0
3386,0,486,3,1208600000486,3286,0,1794070.00000000000,0.76790,0,0
3387,0,487,3,1208600000487,3287,0,1804790.00000000000,0.73230,0,0
3388,0,488,3,1208600000488,3288,0,3589510.00000000000,0.68570,0,0
3389,0,489,3,1208600000489,3289,0,3328420.00000000000,0.57760,0,0
2949,0,49,3,1208600000049,2849,0,15844400.00000000000,0.77110,0,0
3390,0,490,3,1208600000490,3290,0,3382250.00000000000,0.71170,0,75
3391,0,491,3,1208600000491,3291,0,3146750.00000000000,0.81200,0,36
3392,0,492,3,1208600000492,3292,0,1487260.00000000000,0.85250,0,0
3393,0,493,3,1208600000493,3293,0,2077800.00000000000,0.82920,0,0
3394,0,494,3,1208600000494,3294,0,1783520.00000000000,0.72280,0,0
3395,0,495,3,1208600000495,3295,0,1942030.00000000000,0.71730,0,0
3396,0,496,3,1208600000496,3296,0,1789940.00000000000,0.72180,0,0
3397,0,497,3,1208600000497,3297,0,860938.00000000000,0.79380,0,0
3398,0,498,3,1208600000498,3298,0,1621870.00000000000,0.67590,0,0
3399,0,499,3,1208600000499,3299,0,1532000.00000000000,0.63410,0,0
2905,0,5,3,1208600000005,2805,0,27696600.00000000000,0.86240,0,0
2950,0,50,3,1208600000050,2850,0,15807900.00000000000,0.83120,0,0
3400,0,500,3,1208600000500,3300,0,3464210.00000000000,0.71170,0,75
3401,0,501,3,1208600000501,3301,0,2562730.00000000000,0.67250,0,0
3402,0,502,3,1208600000502,3302,0,1623480.00000000000,0.57870,0,0
3403,0,503,3,1208600000503,3303,0,2120220.00000000000,0.68510,0,0
3404,0,504,3,1208600000504,3304,0,2342940.00000000000,0.61220,0,0
3405,0,505,3,1208600000505,3305,0,5300690.00000000000,0.61220,0,0
3406,0,506,3,1208600000506,3306,0,4113570.00000000000,0.63310,0,0
3407,0,507,3,1208600000507,3307,0,4478590.00000000000,0.70880,0,0
3408,0,508,3,1208600000508,3308,0,1140550.00000000000,0.63750,0,0
3409,0,509,3,1208600000509,3309,0,1330780.00000000000,0.56980,0,0
2951,0,51,3,1208600000051,2851,0,19047800.00000000000,0.75130,0,167
3410,0,510,3,1208600000510,3310,0,5761040.00000000000,0.68310,0,0
3411,0,511,3,1208600000511,3311,0,3613330.00000000000,0.72820,0,7
3412,0,512,3,1208600000512,3312,0,1928090.00000000000,0.47890,0,0
3413,0,513,3,1208600000513,3313,0,3398240.00000000000,0.72820,0,7
3414,0,514,3,1208600000514,3314,0,2607670.00000000000,0.75640,0,0
3415,0,515,3,1208600000515,3315,0,2372180.00000000000,0.68660,0,0
3416,0,516,3,1208600000516,3316,0,6152280.00000000000,0.67970,1,62
3417,0,517,3,1208600000517,3317,0,5452530.00000000000,0.59020,0,0
3418,0,518,3,1208600000518,3318,0,2800060.00000000000,0.66040,1,344
3419,0,519,3,1208600000519,3319,0,4732160.00000000000,0.58250,1,20
2952,0,52,3,1208600000052,2852,0,10214300.00000000000,0.79400,0,0
3420,0,520,3,1208600000520,3320,0,1879960.00000000000,0.66040,1,344
3421,0,521,3,1208600000521,3321,0,831504.00000000000,0.71680,1,379
3422,0,522,3,1208600000522,3322,0,2741230.00000000000,0.61760,0,0
3423,0,523,3,1208600000523,3323,0,1276990.00000000000,0.62190,1,0
3424,0,524,3,1208600000524,3324,0,4315120.00000000000,0.43300,0,83
3425,0,525,3,1208600000525,3325,0,2085490.00000000000,0.27620,1,9
3426,0,526,3,1208600000526,3326,0,637792.00000000000,0.50320,1,0
3427,0,527,3,1208600000527,3327,0,4047420.00000000000,0.46730,1,45
3428,0,528,3,1208600000528,3328,0,3151560.00000000000,0.43190,0,0
3429,0,529,3,1208600000529,3329,0,2496550.00000000000,0.57380,1,25
2953,0,53,3,1208600000053,2853,0,1481110.00000000000,0.68620,0,83
3430,0,530,3,1208600000530,3330,0,259383.00000000000,0.75410,1,0
3431,0,531,3,1208600000531,3331,0,2023890.00000000000,0.66420,1,0
3432,0,532,3,1208600000532,3332,0,731599.00000000000,0.57770,1,0
3433,0,533,3,1208600000533,3333,0,688310.00000000000,0.53610,1,0
3434,0,534,3,1208600000534,3334,0,675030.00000000000,0.87770,1,20
3435,0,535,3,1208600000535,3335,0,12052300.00000000000,0.93530,0,0
3436,0,536,3,1208600000536,3336,0,10277600.00000000000,0.93530,0,0
3437,0,537,3,1208600000537,3337,0,237292.00000000000,0.66010,1,0
3438,0,538,3,1208600000538,3338,0,543529.00000000000,0.71090,1,151
3439,0,539,3,1208600000539,3339,0,385161.00000000000,0.70840,1,0
2954,0,54,3,1208600000054,2854,0,8732560.00000000000,0.83250,0,0
3440,0,540,3,1208600000540,3340,0,400312.00000000000,0.69140,1,0
3441,0,541,3,1208600000541,3341,0,346823.00000000000,0.63890,1,0
3442,0,542,3,1208600000542,3342,0,458141.00000000000,0.63240,1,0
3443,0,543,3,1208600000543,3343,0,128621.00000000000,0.63240,1,0
3444,0,544,3,1208600000544,3344,0,454811.00000000000,0.51570,1,0
3445,0,545,3,1208600000545,3345,0,440600.00000000000,0.45950,1,0
3446,0,546,3,1208600000546,3346,0,568064.00000000000,0.61350,1,0
3447,0,547,3,1208600000547,3347,0,201792.00000000000,0.51020,1,0
3448,0,548,3,1208600000548,3348,0,175432.00000000000,0.68370,1,0
3449,0,549,3,1208600000549,3349,0,200585.00000000000,0.71780,1,68
2955,0,55,3,1208600000055,2855,0,14245600.00000000000,0.83250,0,0
3450,0,550,3,1208600000550,3350,0,193630.00000000000,0.60200,1,0
3451,0,551,3,1208600000551,3351,0,189488.00000000000,0.59360,1,0
3452,0,552,3,1208600000552,3352,0,195539.00000000000,0.72960,1,0
3453,0,553,3,1208600000553,3353,0,307870.00000000000,0.76120,1,0
3454,0,554,3,1208600000554,3354,0,327249.00000000000,0.59790,1,450
3455,0,555,3,1208600000555,3355,0,2385320.00000000000,0.07870,1,487
3456,0,556,3,1208600000556,3356,0,266707.00000000000,0.42260,1,0
3457,0,557,3,1208600000557,3357,0,240649.00000000000,0.52130,1,67
3458,0,558,3,1208600000558,3358,0,303167.00000000000,0.45730,1,0
3459,0,559,3,1208600000559,3359,0,194822.00000000000,0.46360,1,0
2956,0,56,3,1208600000056,2856,0,19490700.00000000000,0.86990,0,0
3460,0,560,3,1208600000560,3360,0,199594.00000000000,0.49020,1,0
3461,0,561,3,1208600000561,3361,0,224606.00000000000,0.42100,1,0
3462,0,562,3,1208600000562,3362,0,416954.00000000000,0.38070,1,0
3463,0,563,3,1208600000563,3363,0,439103.00000000000,0.39670,1,0
3464,0,564,3,1208600000564,3364,0,643717.00000000000,0.49070,1,0
3465,0,565,3,1208600000565,3365,0,325006.00000000000,0.54460,1,33
3466,0,566,3,1208600000566,3366,0,5418020.00000000000,0.79540,0,0
3467,0,567,3,1208600000567,3367,0,170507.00000000000,0.50060,1,0
3468,0,568,3,1208600000568,3368,0,168229.00000000000,0.62300,1,0
3469,0,569,3,1208600000569,3369,0,158721.00000000000,0.64360,1,0
2957,0,57,3,1208600000057,2857,0,14583800.00000000000,0.83800,0,0
3470,0,570,3,1208600000570,3370,0,191354.00000000000,0.50330,1,196
3471,0,571,3,1208600000571,3371,0,607191.00000000000,0.53080,1,63
3472,0,572,3,1208600000572,3372,0,73775.50000000000,0.75400,1,0
3473,0,573,3,1208600000573,3373,0,185367.00000000000,0.59370,1,532
3474,0,574,3,1208600000574,3374,0,510940.00000000000,0.34990,1,112
3475,0,575,3,1208600000575,3375,0,649800.00000000000,0.67000,1,0
3476,0,576,3,1208600000576,3376,0,797205.00000000000,0.66450,1,0
3477,0,577,3,1208600000577,3377,0,553041.00000000000,0.31040,1,0
3478,0,578,3,1208600000578,3378,0,800715.00000000000,0.33100,1,0
3479,0,579,3,1208600000579,3379,0,1973440.00000000000,0.38660,1,0
2958,0,58,3,1208600000058,2858,0,6160860.00000000000,0.76640,0,0
3480,0,580,3,1208600000580,3380,0,2530320.00000000000,0.60470,0,0
3481,0,581,3,1208600000581,3381,0,7040620.00000000000,0.65610,0,78
3482,0,582,3,1208600000582,3382,0,426838.00000000000,0.39790,1,0
3483,0,583,3,1208600000583,3383,0,1182780.00000000000,0.41290,1,52
3484,0,584,3,1208600000584,3384,0,693475.00000000000,0.55840,1,75
3485,0,585,3,1208600000585,3385,0,1542630.00000000000,0.55840,1,75
3486,0,586,3,1208600000586,3386,0,996872.00000000000,0.71530,1,0
3487,0,587,3,1208600000587,3387,0,2105940.00000000000,0.92850,1,249
3488,0,588,3,1208600000588,3388,0,1309300.00000000000,0.85100,1,224
3489,0,589,3,1208600000589,3389,0,777812.00000000000,0.69980,1,35
2959,0,59,3,1208600000059,2859,0,6773390.00000000000,0.72290,0,0
3490,0,590,3,1208600000590,3390,0,1665820.00000000000,0.67350,1,48
3491,0,591,3,1208600000591,3391,0,2975000.00000000000,0.61340,1,43
3492,0,592,3,1208600000592,3392,0,2437300.00000000000,0.73930,0,0
3493,0,593,3,1208600000593,3393,0,6308500.00000000000,0.72850,0,0
3494,0,594,3,1208600000594,3394,0,6872480.00000000000,0.72120,0,84
3495,0,595,3,1208600000595,3395,0,6236770.00000000000,0.48020,0,55
3496,0,596,3,1208600000596,3396,0,999541.00000000000,0.62170,1,39
3497,0,597,3,1208600000597,3397,0,736869.00000000000,0.73440,1,77
3498,0,598,3,1208600000598,3398,0,1254070.00000000000,0.73440,1,77
3499,0,599,3,1208600000599,3399,0,894051.00000000000,0.88780,0,0
2906,0,6,3,1208600000006,2806,0,32569100.00000000000,0.90440,0,0
2960,0,60,3,1208600000060,2860,0,14431100.00000000000,0.63470,0,0
3500,0,600,3,1208600000600,3400,0,2667640.00000000000,0.87060,0,0
3501,0,601,3,1208600000601,3401,0,9288480.00000000000,0.67970,0,0
3502,0,602,3,1208600000602,3402,0,1966050.00000000000,0.74190,0,257
3503,0,603,3,1208600000603,3403,0,503598.00000000000,0.80520,0,0
3504,0,604,3,1208600000604,3404,0,1203780.00000000000,0.92450,0,496
3505,0,605,3,1208600000605,3405,0,3953360.00000000000,0.67860,0,58
3506,0,606,3,1208600000606,3406,0,6653470.00000000000,0.88380,0,120
3507,0,607,3,1208600000607,3407,0,1238360.00000000000,0.80060,0,42
3508,0,608,3,1208600000608,3408,0,1554900.00000000000,0.83620,0,381
3509,0,609,3,1208600000609,3409,0,1014980.00000000000,0.70760,0,215
2961,0,61,3,1208600000061,2861,0,14517200.00000000000,0.84720,0,0
3510,0,610,3,1208600000610,3410,0,2920530.00000000000,0.94650,0,0
3511,0,611,3,1208600000611,3411,0,6195280.00000000000,0.88630,0,23
3512,0,612,3,1208600000612,3412,0,1082710.00000000000,0.68440,0,300
3513,0,613,3,1208600000613,3413,0,7864180.00000000000,0.11940,0,0
3514,0,614,3,1208600000614,3414,0,2965600.00000000000,0.92800,0,554
3515,0,615,3,1208600000615,3415,0,6827970.00000000000,0.75100,0,102
3516,0,616,3,1208600000616,3416,0,12103700.00000000000,0.80870,0,18
3517,0,617,3,1208600000617,3417,0,12969900.00000000000,0.95250,0,0
