"ID","Longitude","Latitude","TAZ_REG","TAZ_OLD05","TAZ_MPO","COUNTY","CENSUSTAZ","TAZ_BF","FIX","AREA","F_NETAREA","CBD","HM_ROOMS","AirSageDistrict"
3188,-80256834,25929558,3041.000000,0,141,3.000000,"1208600000141",2941,0,7074300.00000000000,0.698500,0,0,2
3189,-80421477,25516215,4310.000000,0,1410,3.000000,"1208600001410",4210,0,7994130.00000000000,0.803100,0,0,13
3190,-80430753,25511791,4311.000000,0,1411,3.000000,"1208600001411",4211,0,13522800.00000000000,0.545900,0,0,13
3191,-80419241,25506923,4312.000000,0,1412,3.000000,"1208600001412",4212,0,10677500.00000000000,0.725700,0,0,13
3192,-80414867,25505041,4313.000000,0,1413,3.000000,"1208600001413",4213,0,5176860.00000000000,0.702800,0,0,13
3193,-80423193,25492065,4314.000000,0,1414,3.000000,"1208600001414",4214,0,13550600.00000000000,0.805800,0,0,13
3194,-80423884,25503331,4315.000000,0,1415,3.000000,"1208600001415",4215,0,7739310.00000000000,0.694200,0,0,13
3195,-80432881,25503147,4316.000000,0,1416,3.000000,"1208600001416",4216,0,7051570.00000000000,0.694200,0,0,13
3196,-80441852,25499343,4317.000000,0,1417,3.000000,"1208600001417",4217,0,26260600.00000000000,0.726900,0,16,13
3197,-80455075,25488281,4318.000000,0,1418,3.000000,"1208600001418",4218,0,8101090.00000000000,0.745200,0,0,13
3198,-80444203,25488414,4319.000000,0,1419,3.000000,"1208600001419",4219,0,11325700.00000000000,0.800700,0,0,13
3199,-80257177,25936839,3042.000000,0,142,3.000000,"1208600000142",2942,0,6968400.00000000000,0.739200,0,0,2
3200,-80434549,25484832,4320.000000,0,1420,3.000000,"1208600001420",4220,0,10140000.00000000000,0.805800,0,0,13
3201,-80442110,25481109,4321.000000,0,1421,3.000000,"1208600001421",4221,0,9020730.00000000000,0.800700,0,0,13
3202,-80453932,25480996,4322.000000,0,1422,3.000000,"1208600001422",4222,0,11794700.00000000000,0.745200,0,0,13
3203,-80451271,25469971,4323.000000,0,1423,3.000000,"1208600001423",4223,0,17217400.00000000000,0.904200,0,0,13
3204,-80444379,25472818,4324.000000,0,1424,3.000000,"1208600001424",4224,0,8561530.00000000000,0.911300,0,0,13
3205,-80430947,25482094,4325.000000,0,1425,3.000000,"1208600001425",4225,0,14376400.00000000000,0.821600,0,0,13
3206,-80422206,25483961,4326.000000,0,1426,3.000000,"1208600001426",4226,0,13166200.00000000000,0.905800,0,0,13
3207,-80420044,25468777,4327.000000,0,1427,3.000000,"1208600001427",4227,0,22105400.00000000000,0.907200,0,0,13
3208,-80403861,25468368,4328.000000,0,1428,3.000000,"1208600001428",4228,0,20244600.00000000000,0.884100,0,0,13
3209,-80401865,25459205,4329.000000,0,1429,3.000000,"1208600001429",4229,0,14308700.00000000000,0.907600,0,0,13
3210,-80257526,25944110,3043.000000,0,143,3.000000,"1208600000143",2943,0,6966030.00000000000,0.719400,0,0,2
3212,-80403728,25429811,4331.000000,0,1431,3.000000,"1208600001431",4231,0,43051500.00000000000,0.977600,0,0,13
3213,-80424010,25429714,4332.000000,0,1432,3.000000,"1208600001432",4232,0,63652200.00000000000,0.952700,0,0,13
3214,-80428041,25445065,4333.000000,0,1433,3.000000,"1208600001433",4233,0,14643700.00000000000,0.885200,0,0,13
3215,-80411869,25444314,4334.000000,0,1434,3.000000,"1208600001434",4234,0,14120000.00000000000,0.893000,0,0,13
3216,-80391645,25448120,4335.000000,0,1435,3.000000,"1208600001435",4235,0,14597100.00000000000,0.882600,0,0,13
3217,-80409832,25451727,4336.000000,0,1436,3.000000,"1208600001436",4236,0,9658260.00000000000,0.911100,0,0,13
3218,-80417698,25449653,4337.000000,0,1437,3.000000,"1208600001437",4237,0,1431470.00000000000,0.850100,0,0,13
3219,-80415967,25452965,4338.000000,0,1438,3.000000,"1208600001438",4238,0,3537490.00000000000,0.932800,0,0,13
3220,-80420043,25459203,4339.000000,0,1439,3.000000,"1208600001439",4239,0,10555000.00000000000,0.904300,0,0,13
3221,-80257858,25951525,3044.000000,0,144,3.000000,"1208600000144",2944,0,6977400.00000000000,0.739300,0,0,2
3222,-80426837,25459168,4340.000000,0,1440,3.000000,"1208600001440",4240,0,6908900.00000000000,0.904300,0,0,13
3223,-80428069,25457021,4341.000000,0,1441,3.000000,"1208600001441",4241,0,7568370.00000000000,0.862300,0,0,13
3224,-80427197,25450977,4342.000000,0,1442,3.000000,"1208600001442",4242,0,7497230.00000000000,0.887300,0,0,13
3225,-80443491,25445593,4343.000000,0,1443,3.000000,"1208600001443",4243,0,16878600.00000000000,0.910100,0,67,13
3226,-80455346,25446056,4344.000000,0,1444,3.000000,"1208600001444",4244,0,10056400.00000000000,0.946200,0,0,13
3227,-80455274,25455260,4345.000000,0,1445,3.000000,"1208600001445",4245,0,15183700.00000000000,0.759800,0,0,13
3228,-80442319,25454445,4346.000000,0,1446,3.000000,"1208600001446",4246,0,21784200.00000000000,0.922100,0,0,13
3229,-80444187,25461173,4347.000000,0,1447,3.000000,"1208600001447",4247,0,3763370.00000000000,0.846200,0,0,13
3230,-80492375,25436796,4348.000000,0,1448,3.000000,"1208600001448",4248,0,16072100.00000000000,0.852300,0,0,8
3231,-80444351,25466366,4349.000000,0,1449,3.000000,"1208600001449",4249,0,14421500.00000000000,0.875000,0,0,13
3232,-80265892,25951037,3045.000000,0,145,3.000000,"1208600000145",2945,0,6976700.00000000000,0.746700,0,0,2
3233,-80432194,25468639,4350.000000,0,1450,3.000000,"1208600001450",4250,0,11295700.00000000000,0.907200,0,0,13
3234,-80456597,25465895,4351.000000,0,1451,3.000000,"1208600001451",4251,0,3770000.00000000000,0.742600,0,0,13
3235,-80467944,25469892,4352.000000,0,1452,3.000000,"1208600001452",4252,0,17696400.00000000000,0.712800,0,43,13
3236,-80464989,25480898,4353.000000,0,1453,3.000000,"1208600001453",4253,0,4192400.00000000000,0.777100,0,84,13
3237,-80471233,25469870,4354.000000,0,1454,3.000000,"1208600001454",4254,0,6801070.00000000000,0.712800,0,43,13
3238,-80476227,25458825,4355.000000,0,1455,3.000000,"1208600001455",4255,0,1819620.00000000000,0.805400,0,40,13
3239,-80468841,25458067,4356.000000,0,1456,3.000000,"1208600001456",4256,0,6789010.00000000000,0.798400,0,32,13
3240,-80464833,25455176,4357.000000,0,1457,3.000000,"1208600001457",4257,0,11418100.00000000000,0.811300,0,0,13
3241,-80472381,25452853,4358.000000,0,1458,3.000000,"1208600001458",4258,0,8829970.00000000000,0.798400,0,32,13
3242,-80476013,25442200,4359.000000,0,1459,3.000000,"1208600001459",4259,0,2312650.00000000000,0.762600,0,374,13
3243,-80273957,25950743,3046.000000,0,146,3.000000,"1208600000146",2946,0,7018540.00000000000,0.729000,0,0,2
3244,-80467875,25444219,4360.000000,0,1460,3.000000,"1208600001460",4260,0,12694800.00000000000,0.950100,0,153,13
3245,-80455572,25429612,4361.000000,0,1461,3.000000,"1208600001461",4261,0,100293000.00000000000,0.899100,0,18,13
3246,-80491383,25425812,4362.000000,0,1462,3.000000,"1208600001462",4262,0,24918900.00000000000,0.852300,0,0,8
3247,-80505347,25411162,4363.000000,0,1463,3.000000,"1208600001463",4263,0,40729500.00000000000,0.898500,0,0,8
3248,-80521592,25425672,4364.000000,0,1464,3.000000,"1208600001464",4264,0,178506000.00000000000,0.859900,0,0,8
3249,-80492412,25444131,4365.000000,0,1465,3.000000,"1208600001465",4265,0,15933300.00000000000,0.795400,0,0,8
3250,-80479335,25451494,4366.000000,0,1466,3.000000,"1208600001466",4266,0,2885830.00000000000,0.777300,0,0,8
3251,-80479787,25458826,4367.000000,0,1467,3.000000,"1208600001467",4267,0,3975600.00000000000,0.702600,0,54,8
3252,-80487308,25458790,4368.000000,0,1468,3.000000,"1208600001468",4268,0,10244300.00000000000,0.730300,0,0,8
3253,-80482410,25451465,4369.000000,0,1469,3.000000,"1208600001469",4269,0,4310310.00000000000,0.759800,0,11,8
3254,-80273611,25943483,3047.000000,0,147,3.000000,"1208600000147",2947,0,6994220.00000000000,0.710500,0,0,2
3255,-80497482,25455053,4370.000000,0,1470,3.000000,"1208600001470",4270,0,14218000.00000000000,0.825100,0,0,8
3256,-80521816,25458586,4371.000000,0,1471,3.000000,"1208600001471",4271,0,106576000.00000000000,0.915900,0,0,8
3257,-80525967,25480472,4372.000000,0,1472,3.000000,"1208600001472",4272,0,85117000.00000000000,0.892100,0,0,8
3258,-80501844,25487972,4373.000000,0,1473,3.000000,"1208600001473",4273,0,14095600.00000000000,0.848800,0,0,8
3259,-80550535,25498097,4374.000000,0,1474,3.000000,"1208600001474",4274,0,28149700.00000000000,0.956500,0,0,8
3260,-80526328,25513450,4375.000000,0,1475,3.000000,"1208600001475",4275,0,170336000.00000000000,0.919000,0,0,8
3261,-80494135,25524626,4376.000000,0,1476,3.000000,"1208600001476",4276,0,85665400.00000000000,0.862400,0,0,8
3262,-80494000,25502629,4377.000000,0,1477,3.000000,"1208600001477",4277,0,71226600.00000000000,0.881100,0,0,8
3263,-80485766,25495382,4378.000000,0,1478,3.000000,"1208600001478",4278,0,14170100.00000000000,0.881100,0,0,8
3264,-80501763,25480675,4379.000000,0,1479,3.000000,"1208600001479",4279,0,14035300.00000000000,0.848800,0,0,8
3265,-80265542,25943807,3048.000000,0,148,3.000000,"1208600000148",2948,0,6955800.00000000000,0.708200,0,0,2
3266,-80501679,25473331,4380.000000,0,1480,3.000000,"1208600001480",4280,0,14224700.00000000000,0.848800,0,0,8
3267,-80489715,25488056,4381.000000,0,1481,3.000000,"1208600001481",4281,0,7225870.00000000000,0.792000,0,0,8
3268,-80481540,25488089,4382.000000,0,1482,3.000000,"1208600001482",4282,0,7051510.00000000000,0.819800,0,0,8
3269,-80473348,25488161,4383.000000,0,1483,3.000000,"1208600001483",4283,0,7326530.00000000000,0.790300,0,0,8
3270,-80481528,25479869,4384.000000,0,1484,3.000000,"1208600001484",4284,0,8978750.00000000000,0.756300,0,20,8
3271,-80489668,25479849,4385.000000,0,1485,3.000000,"1208600001485",4285,0,7540810.00000000000,0.754100,0,0,8
3272,-80489610,25473403,4386.000000,0,1486,3.000000,"1208600001486",4286,0,6652490.00000000000,0.772700,0,0,8
3273,-80489481,25466091,4387.000000,0,1487,3.000000,"1208600001487",4287,0,7113720.00000000000,0.710800,0,0,8
3274,-80497560,25466041,4388.000000,0,1488,3.000000,"1208600001488",4288,0,7037250.00000000000,0.848800,0,0,8
3275,-80481397,25466143,4389.000000,0,1489,3.000000,"1208600001489",4289,0,7134450.00000000000,0.714800,0,28,8
3276,-80265225,25936533,3049.000000,0,149,3.000000,"1208600000149",2949,0,6982410.00000000000,0.777800,0,0,2
3277,-80481467,25472548,4390.000000,0,1490,3.000000,"1208600001490",4290,0,5379090.00000000000,0.756900,0,19,8
3278,-80473285,25473137,4391.000000,0,1491,3.000000,"1208600001491",4291,0,4483270.00000000000,0.751200,0,0,8
3279,-80473275,25480838,4392.000000,0,1492,3.000000,"1208600001492",4292,0,7345170.00000000000,0.749900,0,40,8
3280,-80465466,25481171,4393.000000,0,1493,3.000000,"1208600001493",4293,0,2936470.00000000000,0.777100,0,84,8
3281,-80462199,25488250,4394.000000,0,1494,3.000000,"1208600001494",4294,0,9145800.00000000000,0.790300,0,0,8
3282,-80465358,25502859,4395.000000,0,1495,3.000000,"1208600001495",4295,0,21586600.00000000000,0.868700,0,0,8
3283,-80473518,25502781,4396.000000,0,1496,3.000000,"1208600001496",4296,0,21671800.00000000000,0.868700,0,0,8
3284,-80469701,25524841,4397.000000,0,1497,3.000000,"1208600001497",4297,0,43233400.00000000000,0.815000,0,0,8
3285,-80453387,25525025,4398.000000,0,1498,3.000000,"1208600001498",4298,0,43307700.00000000000,0.898600,0,0,8
3286,-80456949,25502927,4399.000000,0,1499,3.000000,"1208600001499",4299,0,21110700.00000000000,0.828800,0,0,8
3287,-80346950,25948885,2915.000000,0,15,3.000000,"1208600000015",2815,0,10594500.00000000000,0.786100,0,0,2
3288,-80273247,25935511,3050.000000,0,150,3.000000,"1208600000150",2950,0,7848320.00000000000,0.733000,0,0,2
3289,-80449198,25504401,4400.000000,0,1500,3.000000,"1208600001500",4300,0,15361200.00000000000,0.828800,0,0,8
3290,-80439373,25508268,4401.000000,0,1501,3.000000,"1208600001501",4301,0,8325560.00000000000,0.897900,0,0,13
3291,-80436860,25525160,4402.000000,0,1502,3.000000,"1208600001502",4302,0,42038600.00000000000,0.895700,0,0,8
3292,-80420276,25527900,4403.000000,0,1503,3.000000,"1208600001503",4303,0,18432200.00000000000,0.904400,0,0,13
3293,-80272818,25928935,3051.000000,0,151,3.000000,"1208600000151",2951,0,6123270.00000000000,0.670700,0,0,2
3294,-80264845,25929227,3052.000000,0,152,3.000000,"1208600000152",2952,0,7010360.00000000000,0.704900,0,0,2
3295,-80264419,25920189,3053.000000,0,153,3.000000,"1208600000153",2953,0,10389800.00000000000,0.700700,0,0,2
3296,-80272453,25919810,3054.000000,0,154,3.000000,"1208600000154",2954,0,10489000.00000000000,0.852300,0,0,2
3297,-80284606,25919357,3055.000000,0,155,3.000000,"1208600000155",2955,0,22459800.00000000000,0.746300,0,0,2
3298,-80295161,25923122,3056.000000,0,156,3.000000,"1208600000156",2956,0,1847140.00000000000,0.646900,0,0,2
3299,-80296645,25916838,3057.000000,0,157,3.000000,"1208600000157",2957,0,6152550.00000000000,0.678300,0,0,2
3300,-80300956,25917292,3058.000000,0,158,3.000000,"1208600000158",2958,0,18064900.00000000000,0.658300,0,0,2
3301,-80317152,25917328,3059.000000,0,159,3.000000,"1208600000159",2959,0,21974700.00000000000,0.765100,0,39,2
3302,-80338396,25945348,2916.000000,0,16,3.000000,"1208600000016",2816,0,5070430.00000000000,0.791800,0,0,2
3303,-80316560,25905995,3060.000000,0,160,3.000000,"1208600000160",2960,0,23010700.00000000000,0.670600,0,0,2
3304,-80311053,25913362,3061.000000,0,161,3.000000,"1208600000161",2961,0,3834940.00000000000,0.761500,0,157,2
3305,-80307148,25912254,3062.000000,0,162,3.000000,"1208600000162",2962,0,2832190.00000000000,0.834700,0,0,2
3306,-80303434,25905032,3063.000000,0,163,3.000000,"1208600000163",2963,0,9088620.00000000000,0.645600,0,0,2
3307,-80297621,25904656,3064.000000,0,164,3.000000,"1208600000164",2964,0,12235300.00000000000,0.905700,0,0,2
3308,-80275428,25905600,3065.000000,0,165,3.000000,"1208600000165",2965,0,71270700.00000000000,0.903200,0,0,2
3309,-80256441,25920506,3066.000000,0,166,3.000000,"1208600000166",2966,0,10343600.00000000000,0.865800,0,0,2
3310,-80248488,25920806,3067.000000,0,167,3.000000,"1208600000167",2967,0,10466100.00000000000,0.731000,0,0,2
3311,-80240406,25921095,3068.000000,0,168,3.000000,"1208600000168",2968,0,10506700.00000000000,0.688200,0,0,2
3312,-80232369,25921267,3069.000000,0,169,3.000000,"1208600000169",2969,0,8040130.00000000000,0.765000,0,0,2
3313,-80334495,25949742,2917.000000,0,17,3.000000,"1208600000017",2817,0,23385100.00000000000,0.815500,0,0,2
3314,-80230336,25922032,3070.000000,0,170,3.000000,"1208600000170",2970,0,2453230.00000000000,0.682300,0,0,2
3315,-80218682,25922946,3071.000000,0,171,3.000000,"1208600000171",2971,0,16183500.00000000000,0.836800,0,0,2
3316,-80215611,25922272,3072.000000,0,172,3.000000,"1208600000172",2972,0,3884450.00000000000,0.689600,0,0,2
3317,-80217105,25918244,3073.000000,0,173,3.000000,"1208600000173",2973,0,3440740.00000000000,0.718300,0,0,2
3318,-80210786,25920772,3074.000000,0,174,3.000000,"1208600000174",2974,0,1132200.00000000000,0.649500,0,0,3
3319,-80206935,25921369,3075.000000,0,175,3.000000,"1208600000175",2975,0,7626500.00000000000,0.628000,0,107,3
3320,-80195878,25915677,3076.000000,0,176,3.000000,"1208600000176",2976,0,10391600.00000000000,0.822400,0,0,3
3321,-80196140,25924606,3077.000000,0,177,3.000000,"1208600000177",2977,0,14110900.00000000000,0.747800,0,123,3
3322,-80182055,25924973,3078.000000,0,178,3.000000,"1208600000178",2978,0,7151220.00000000000,0.719000,0,0,3
3323,-80179465,25927273,3079.000000,0,179,3.000000,"1208600000179",2979,0,1743290.00000000000,0.699600,0,0,3
3324,-80330316,25934920,2918.000000,0,18,3.000000,"1208600000018",2818,0,15118200.00000000000,0.638800,0,0,2
3325,-80171758,25920045,3080.000000,0,180,3.000000,"1208600000180",2980,0,10660700.00000000000,0.709600,0,0,3
3326,-80161907,25920378,3081.000000,0,181,3.000000,"1208600000181",2981,0,12499900.00000000000,0.510300,0,0,3
3327,-80158604,25920463,3082.000000,0,182,3.000000,"1208600000182",2982,0,3932550.00000000000,0.510300,0,0,3
3328,-80353758,25895113,3083.000000,0,183,3.000000,"1208600000183",2983,0,4344280.00000000000,0.736900,0,0,2
3329,-80181146,25926898,3084.000000,0,184,3.000000,"1208600000184",2984,0,1748350.00000000000,0.699600,0,0,3
3330,-80144028,25921553,3085.000000,0,185,3.000000,"1208600000185",2985,0,27576500.00000000000,0.240100,0,0,3
3331,-80136415,25915201,3086.000000,0,186,3.000000,"1208600000186",2986,0,11842300.00000000000,0.667000,0,0,3
3332,-80138065,25910718,3087.000000,0,187,3.000000,"1208600000187",2987,0,12829500.00000000000,0.667000,0,0,3
3333,-80149476,25907850,3088.000000,0,188,3.000000,"1208600000188",2988,0,21941800.00000000000,0.917100,0,0,3
3334,-80156915,25910550,3089.000000,0,189,3.000000,"1208600000189",2989,0,2072590.00000000000,0.702500,0,0,3
3335,-80337964,25935010,2919.000000,0,19,3.000000,"1208600000019",2819,0,12962200.00000000000,0.567200,0,0,2
3336,-80156964,25903614,3090.000000,0,190,3.000000,"1208600000190",2990,0,4252890.00000000000,0.917100,0,0,3
3337,-80151607,25898969,3091.000000,0,191,3.000000,"1208600000191",2991,0,1596340.00000000000,0.675300,0,0,3
3338,-80162860,25891005,3092.000000,0,192,3.000000,"1208600000192",2992,0,308909.00000000000,0.929400,0,0,3
3339,-80149173,25894172,3093.000000,0,193,3.000000,"1208600000193",2993,0,16728400.00000000000,0.675300,0,0,3
3340,-80162468,25887328,3094.000000,0,194,3.000000,"1208600000194",2994,0,1526210.00000000000,0.769800,0,0,3
3341,-80158778,25882285,3095.000000,0,195,3.000000,"1208600000195",2995,0,8703320.00000000000,0.767500,0,39,3
3342,-80165359,25878406,3096.000000,0,196,3.000000,"1208600000196",2996,0,3857600.00000000000,0.821100,0,0,3
3343,-80173145,25879684,3097.000000,0,197,3.000000,"1208600000197",2997,0,7670030.00000000000,0.745800,0,0,3
3344,-80169796,25884560,3098.000000,0,198,3.000000,"1208600000198",2998,0,6121060.00000000000,0.698600,0,28,3
3345,-80165012,25886025,3099.000000,0,199,3.000000,"1208600000199",2999,0,1047150.00000000000,0.628000,0,96,3
3346,-80387710,25942394,2902.000000,0,2,3.000000,"1208600000002",2802,0,247197000.00000000000,0.972200,0,0,2
3347,-80337457,25924148,2920.000000,0,20,3.000000,"1208600000020",2820,0,6854580.00000000000,0.747900,0,0,2
3348,-80163741,25894014,3100.000000,0,200,3.000000,"1208600000200",3000,0,3636130.00000000000,0.733600,0,0,3
3349,-80161833,25894411,3101.000000,0,201,3.000000,"1208600000201",3001,0,369633.00000000000,0.929400,0,0,3
3350,-80165598,25894800,3102.000000,0,202,3.000000,"1208600000202",3002,0,3640130.00000000000,0.745100,0,0,3
3351,-80160639,25909462,3103.000000,0,203,3.000000,"1208600000203",3003,0,5777970.00000000000,0.742700,0,0,3
3352,-80163082,25907524,3104.000000,0,204,3.000000,"1208600000204",3004,0,7142130.00000000000,0.742700,0,0,3
3353,-80169542,25909186,3105.000000,0,205,3.000000,"1208600000205",3005,0,7724340.00000000000,0.752600,0,0,3
3354,-80172771,25905409,3106.000000,0,206,3.000000,"1208600000206",3006,0,7817310.00000000000,0.704100,0,0,3
3355,-80169985,25895585,3107.000000,0,207,3.000000,"1208600000207",3007,0,9859210.00000000000,0.792000,0,0,3
3356,-80180407,25895047,3108.000000,0,208,3.000000,"1208600000208",3008,0,6965990.00000000000,0.729200,0,0,3
3357,-80178582,25888766,3109.000000,0,209,3.000000,"1208600000209",3009,0,6538430.00000000000,0.789200,0,0,3
3358,-80337016,25907725,2921.000000,0,21,3.000000,"1208600000021",2821,0,8673060.00000000000,0.807100,0,0,2
3359,-80176386,25880513,3110.000000,0,210,3.000000,"1208600000210",3010,0,7225820.00000000000,0.763600,0,0,3
3360,-80185387,25880369,3111.000000,0,211,3.000000,"1208600000211",3011,0,10612800.00000000000,0.726300,0,0,3
3361,-80190001,25879720,3112.000000,0,212,3.000000,"1208600000212",3012,0,9927300.00000000000,0.766600,0,0,3
3362,-80192729,25887125,3113.000000,0,213,3.000000,"1208600000213",3013,0,1405310.00000000000,0.779100,0,0,3
3363,-80190579,25892984,3114.000000,0,214,3.000000,"1208600000214",3014,0,11069000.00000000000,0.737100,0,0,3
3364,-80182860,25895146,3115.000000,0,215,3.000000,"1208600000215",3015,0,4283970.00000000000,0.676800,0,0,3
3365,-80181109,25903324,3116.000000,0,216,3.000000,"1208600000216",3016,0,9606980.00000000000,0.740000,0,0,3
3366,-80181308,25909611,3117.000000,0,217,3.000000,"1208600000217",3017,0,7733390.00000000000,0.785800,0,0,3
3367,-80181669,25916911,3118.000000,0,218,3.000000,"1208600000218",3018,0,13202300.00000000000,0.715900,0,0,3
3368,-80191874,25907446,3119.000000,0,219,3.000000,"1208600000219",3019,0,12660100.00000000000,0.774500,0,0,3
3369,-80330464,25907718,2922.000000,0,22,3.000000,"1208600000022",2822,0,10371100.00000000000,0.770500,0,76,2
3370,-80193756,25911388,3120.000000,0,220,3.000000,"1208600000220",3020,0,8848630.00000000000,0.822400,0,0,3
3371,-80204979,25911247,3121.000000,0,221,3.000000,"1208600000221",3021,0,8399560.00000000000,0.756500,0,0,3
3372,-80200535,25909904,3122.000000,0,222,3.000000,"1208600000222",3022,0,3295430.00000000000,0.756500,0,0,3
3373,-80210934,25911103,3123.000000,0,223,3.000000,"1208600000223",3023,0,2184190.00000000000,0.873800,0,0,3
3374,-80210672,25901953,3124.000000,0,224,3.000000,"1208600000224",3024,0,1307710.00000000000,0.791400,0,0,3
3375,-80206631,25902149,3125.000000,0,225,3.000000,"1208600000225",3025,0,5793310.00000000000,0.743300,0,0,3
3376,-80199128,25904358,3126.000000,0,226,3.000000,"1208600000226",3026,0,6992420.00000000000,0.743300,0,0,3
3377,-80206235,25893959,3127.000000,0,227,3.000000,"1208600000227",3027,0,7126210.00000000000,0.725400,0,0,3
3378,-80198193,25894288,3128.000000,0,228,3.000000,"1208600000228",3028,0,9307090.00000000000,0.725400,0,0,3
3379,-80210326,25894610,3129.000000,0,229,3.000000,"1208600000229",3029,0,1362910.00000000000,0.864800,0,32,3
3380,-80332373,25902092,2923.000000,0,23,3.000000,"1208600000023",2823,0,9642790.00000000000,0.807100,0,0,2
3381,-80209940,25887380,3130.000000,0,230,3.000000,"1208600000230",3030,0,1355880.00000000000,0.781300,0,0,3
3382,-80205880,25886688,3131.000000,0,231,3.000000,"1208600000231",3031,0,4245630.00000000000,0.706500,0,0,3
3383,-80198509,25887014,3132.000000,0,232,3.000000,"1208600000232",3032,0,5371840.00000000000,0.706500,0,0,3
3384,-80205668,25882110,3133.000000,0,233,3.000000,"1208600000233",3033,0,2880390.00000000000,0.690300,0,0,3
3385,-80198268,25882458,3134.000000,0,234,3.000000,"1208600000234",3034,0,3615880.00000000000,0.690300,0,0,3
3386,-80209718,25880159,3135.000000,0,235,3.000000,"1208600000235",3035,0,1251310.00000000000,0.626100,0,0,3
3387,-80222559,25879625,3136.000000,0,236,3.000000,"1208600000236",3036,0,6983660.00000000000,0.718300,0,0,2
3388,-80205648,25878496,3137.000000,0,237,3.000000,"1208600000237",3037,0,1784270.00000000000,0.736700,0,0,3
3389,-80198103,25878816,3138.000000,0,238,3.000000,"1208600000238",3038,0,3609600.00000000000,0.858800,0,0,3
3390,-80197906,25873277,3139.000000,0,239,3.000000,"1208600000239",3039,0,7295620.00000000000,0.729500,0,0,3
3391,-80329238,25920478,2924.000000,0,24,3.000000,"1208600000024",2824,0,13892300.00000000000,0.813700,0,185,2
3392,-80205385,25873835,3140.000000,0,240,3.000000,"1208600000240",3040,0,7022660.00000000000,0.663500,0,0,3
3393,-80209393,25872890,3141.000000,0,241,3.000000,"1208600000241",3041,0,1194040.00000000000,0.619600,0,0,3
3394,-80214150,25872705,3142.000000,0,242,3.000000,"1208600000242",3042,0,7068700.00000000000,0.601800,0,0,2
3395,-80222228,25872376,3143.000000,0,243,3.000000,"1208600000243",3043,0,6973470.00000000000,0.601800,0,0,2
3396,-80214465,25879943,3144.000000,0,244,3.000000,"1208600000244",3044,0,7031250.00000000000,0.718300,0,0,2
3397,-80214802,25887207,3145.000000,0,245,3.000000,"1208600000245",3045,0,7033180.00000000000,0.702700,0,0,2
3398,-80222863,25886891,3146.000000,0,246,3.000000,"1208600000246",3046,0,6999490.00000000000,0.698300,0,0,2
3399,-80223226,25894899,3147.000000,0,247,3.000000,"1208600000247",3047,0,8296350.00000000000,0.609200,0,0,2
3400,-80215152,25895116,3148.000000,0,248,3.000000,"1208600000248",3048,0,7748440.00000000000,0.735000,0,0,2
3401,-80219482,25901865,3149.000000,0,249,3.000000,"1208600000249",3049,0,12036100.00000000000,0.712300,0,0,2
3402,-80317522,25924400,2925.000000,0,25,3.000000,"1208600000025",2825,0,6673990.00000000000,0.765100,0,39,2
3403,-80221634,25910793,3150.000000,0,250,3.000000,"1208600000250",3050,0,18235000.00000000000,0.825100,0,0,2
3404,-80231179,25909539,3151.000000,0,251,3.000000,"1208600000251",3051,0,10886000.00000000000,0.689000,0,0,2
3405,-80229707,25912283,3152.000000,0,252,3.000000,"1208600000252",3052,0,6598190.00000000000,0.747300,0,0,2
3406,-80240198,25913812,3153.000000,0,253,3.000000,"1208600000253",3053,0,3642630.00000000000,0.712100,0,0,2
3407,-80240059,25908199,3154.000000,0,254,3.000000,"1208600000254",3054,0,5393010.00000000000,0.772200,0,0,2
3408,-80251557,25909448,3155.000000,0,255,3.000000,"1208600000255",3055,0,11940100.00000000000,0.750100,0,0,2
3409,-80248656,25905338,3156.000000,0,256,3.000000,"1208600000256",3056,0,5927550.00000000000,0.728900,0,0,2
3410,-80254767,25902524,3157.000000,0,257,3.000000,"1208600000257",3057,0,6937290.00000000000,0.705100,0,0,2
3411,-80250937,25900546,3158.000000,0,258,3.000000,"1208600000258",3058,0,6625050.00000000000,0.748100,0,0,2
3412,-80239693,25900283,3159.000000,0,259,3.000000,"1208600000259",3059,0,5048220.00000000000,0.713500,0,0,2
3413,-80317825,25934944,2926.000000,0,26,3.000000,"1208600000026",2826,0,18878700.00000000000,0.867900,0,0,2
3414,-80231906,25901559,3160.000000,0,260,3.000000,"1208600000260",3060,0,7362650.00000000000,0.827000,0,0,2
3415,-80231258,25893923,3161.000000,0,261,3.000000,"1208600000261",3061,0,7011820.00000000000,0.738000,0,0,2
3416,-80239184,25890080,3162.000000,0,262,3.000000,"1208600000262",3062,0,14328600.00000000000,0.771200,0,0,2
3417,-80230933,25886573,3163.000000,0,263,3.000000,"1208600000263",3063,0,7095260.00000000000,0.719400,0,0,2
3418,-80230441,25875840,3164.000000,0,264,3.000000,"1208600000264",3064,0,11764500.00000000000,0.694500,0,0,2
3419,-80238618,25877079,3165.000000,0,265,3.000000,"1208600000265",3065,0,11288300.00000000000,0.759200,0,0,2
3420,-80235176,25869918,3166.000000,0,266,3.000000,"1208600000266",3066,0,5327760.00000000000,0.679100,0,0,2
3421,-80246703,25869588,3167.000000,0,267,3.000000,"1208600000267",3067,0,3204550.00000000000,0.730400,0,0,2
